asteroid_id,diameter_m,velocity_km_s,distance_km,kinetic_energy_mt,is_hazardous,absolute_magnitude,approach_parameter,gravity_influence,orbit_uncertainty,moid,inclination,eccentricity
54521721,201.16,10.124,29365645.06,156.628726,0,21.65,4609.267785,0.00021695,9,1.000000,0.0000,0.000000
54533503,79.72,6.685,28312655.18,4.249021,0,23.66,4443.989198,0.00022502,9,1.000000,0.0000,0.000000
3378801,395.86,28.901,13073708.37,9726.410551,0,20.18,2052.065353,0.00048731,9,1.000000,0.0000,0.000000
3529588,188.60,28.409,54427184.98,1016.366073,0,21.79,8542.957931,0.00011706,9,1.000000,0.0000,0.000000
3670633,5.94,2.905,9645070.92,0.000332,0,29.30,1513.902201,0.00066054,9,1.000000,0.0000,0.000000
3752573,196.58,16.330,66586902.52,380.268099,0,21.70,10451.562160,0.00009568,9,1.000000,0.0000,0.000000
3825481,227.79,28.466,72065798.51,1797.896268,1,21.38,11311.536416,0.00008841,9,1.000000,0.0000,0.000000
3840758,82.33,29.088,64924136.60,88.626675,0,23.59,10190.572375,0.00009813,9,1.000000,0.0000,0.000000
54088813,43.01,15.043,69508888.39,3.379134,0,25.00,10910.200658,0.00009166,9,1.000000,0.0000,0.000000
54223982,281.54,14.691,64897800.78,904.152635,0,20.92,10186.438672,0.00009817,9,1.000000,0.0000,0.000000
54413282,16.65,15.530,42748798.85,0.209145,0,27.06,6709.904073,0.00014903,9,1.000000,0.0000,0.000000
54534705,46.08,16.186,1787801.19,4.812922,0,24.85,280.615476,0.00356360,9,1.000000,0.0000,0.000000
54535061,41.26,13.076,2961968.88,2.254713,0,25.09,464.914280,0.00215093,9,1.000000,0.0000,0.000000
54535063,83.86,9.334,12828554.48,9.644995,0,23.55,2013.585698,0.00049663,9,1.000000,0.0000,0.000000
54537923,53.65,9.202,11955087.72,2.454174,0,24.52,1876.485280,0.00053291,9,1.000000,0.0000,0.000000
3335422,238.53,12.250,25701584.94,382.281661,0,21.28,4034.152400,0.00024788,9,1.000000,0.0000,0.000000
3735680,98.07,12.647,6932810.87,28.320213,0,23.21,1088.182526,0.00091896,9,1.000000,0.0000,0.000000
3836411,43.01,12.888,58501031.32,2.480220,0,25.00,9182.393865,0.00010890,9,1.000000,0.0000,0.000000
54053762,35.77,5.487,72487093.65,0.258665,0,25.40,11377.663420,0.00008789,9,1.000000,0.0000,0.000000
54200305,20.87,9.661,49781716.80,0.159269,0,26.57,7813.799529,0.00012798,9,1.000000,0.0000,0.000000
54280768,6.51,5.063,5202068.34,0.001327,0,29.10,816.523048,0.00122471,9,1.000000,0.0000,0.000000
54305663,30.03,13.959,47456514.05,0.990446,0,25.78,7448.832845,0.00013425,9,1.000000,0.0000,0.000000
54323533,40.51,18.290,60425759.25,4.173865,0,25.13,9484.501530,0.00010544,9,1.000000,0.0000,0.000000
54445580,40.51,20.217,58950237.43,5.099739,0,25.13,9252.901809,0.00010807,9,1.000000,0.0000,0.000000
54527657,132.29,4.852,27442005.47,10.230676,0,22.56,4307.330947,0.00023216,9,1.000000,0.0000,0.000000
54533008,47.81,9.723,3095406.66,1.939719,0,24.77,485.858839,0.00205821,9,1.000000,0.0000,0.000000
54533166,57.48,8.184,11284957.47,2.388222,0,24.37,1771.300811,0.00056456,9,1.000000,0.0000,0.000000
54533505,32.62,8.013,1560522.57,0.418504,0,25.60,244.941542,0.00408261,9,1.000000,0.0000,0.000000
54535143,20.68,4.355,4698484.38,0.031488,0,26.59,737.479889,0.00135597,9,1.000000,0.0000,0.000000
3126186,830.89,24.411,62239210.75,64162.918966,0,18.57,9769.143109,0.00010236,9,1.000000,0.0000,0.000000
3673787,37.46,5.220,3077409.30,0.268785,0,25.30,483.033951,0.00207025,9,1.000000,0.0000,0.000000
3763271,14.24,7.117,14485675.82,0.027462,0,27.40,2273.689503,0.00043981,9,1.000000,0.0000,0.000000
3837653,136.00,27.990,46913632.24,369.943300,0,22.50,7363.621447,0.00013580,9,1.000000,0.0000,0.000000
54065902,17.12,6.149,52298571.69,0.035628,0,27.00,8208.848171,0.00012182,9,1.000000,0.0000,0.000000
54235667,6.97,7.570,73738204.63,0.003650,0,28.95,11574.039339,0.00008640,9,1.000000,0.0000,0.000000
54533164,53.65,8.145,8781697.86,1.922531,0,24.52,1378.386103,0.00072549,9,1.000000,0.0000,0.000000
54533826,64.80,13.706,5225485.67,9.592740,0,24.11,820.198662,0.00121922,9,1.000000,0.0000,0.000000
54534334,17.93,10.261,99242.05,0.113905,0,26.90,15.577154,0.06419658,9,1.000000,0.0000,0.000000
54534777,64.20,16.790,5461023.12,14.002726,0,24.13,857.168909,0.00116663,9,1.000000,0.0000,0.000000
54534778,15.40,6.753,2326650.55,0.031270,0,27.23,365.193934,0.00273827,9,1.000000,0.0000,0.000000
3591611,260.34,26.326,67983274.25,2295.575186,1,21.09,10670.738385,0.00009371,9,1.000000,0.0000,0.000000
3825166,70.72,13.399,5087201.26,11.920450,0,23.92,798.493370,0.00125236,9,1.000000,0.0000,0.000000
54177978,48.26,10.082,74461204.70,2.143958,0,24.75,11687.522320,0.00008556,9,1.000000,0.0000,0.000000
54236616,112.08,16.983,28434814.21,76.237575,0,22.92,4463.163430,0.00022406,9,1.000000,0.0000,0.000000
54280848,128.10,12.113,59204521.75,57.892769,0,22.63,9292.814589,0.00010761,9,1.000000,0.0000,0.000000
54330039,52.67,13.301,37878370.10,4.851938,0,24.56,5945.435584,0.00016820,9,1.000000,0.0000,0.000000
54440312,5.67,19.164,65471482.55,0.012563,0,29.40,10276.484469,0.00009731,9,1.000000,0.0000,0.000000
54534337,7.17,8.933,246821.47,0.005522,0,28.89,38.741401,0.02581218,9,1.000000,0.0000,0.000000
3734098,51.71,7.146,66793064.92,1.325200,0,24.60,10483.921664,0.00009538,9,1.000000,0.0000,0.000000
3753474,113.12,19.713,68669808.45,105.596811,0,22.90,10778.497638,0.00009278,9,1.000000,0.0000,0.000000
3753797,17.12,17.063,71193948.34,0.274310,0,27.00,11174.689741,0.00008949,9,1.000000,0.0000,0.000000
3781003,493.79,12.846,63279226.69,3729.650248,0,19.70,9932.385291,0.00010068,9,1.000000,0.0000,0.000000
3831735,35.77,16.558,66882339.18,2.355838,0,25.40,10497.934262,0.00009526,9,1.000000,0.0000,0.000000
54117599,8.99,10.612,46608660.69,0.015335,0,28.40,7315.752738,0.00013669,9,1.000000,0.0000,0.000000
54445843,82.33,14.711,46221179.54,22.666524,0,23.59,7254.933220,0.00013784,9,1.000000,0.0000,0.000000
54491554,50.30,10.060,45223221.29,2.417120,0,24.66,7098.292465,0.00014088,9,1.000000,0.0000,0.000000
54507933,84.24,9.918,28117654.70,11.041135,0,23.54,4413.381683,0.00022658,9,1.000000,0.0000,0.000000
54528734,137.26,11.005,14200316.88,58.792333,0,22.48,2228.899212,0.00044865,9,1.000000,0.0000,0.000000
54534646,84.63,11.366,12142002.57,14.700193,0,23.53,1905.823665,0.00052471,9,1.000000,0.0000,0.000000
54537476,40.14,5.131,14035772.94,0.319546,0,25.15,2203.072193,0.00045391,9,1.000000,0.0000,0.000000
3151655,129.28,23.428,42896640.80,222.645608,0,22.61,6733.109527,0.00014852,9,1.000000,0.0000,0.000000
3703548,24.75,18.127,69612402.85,0.934956,0,26.20,10926.448414,0.00009152,9,1.000000,0.0000,0.000000
3736517,15.62,16.880,25876391.92,0.203650,0,27.20,4061.590318,0.00024621,9,1.000000,0.0000,0.000000
54054748,32.47,13.820,40460117.00,1.227782,0,25.61,6350.669753,0.00015746,9,1.000000,0.0000,0.000000
54146075,23.10,7.245,6991011.10,0.121382,0,26.35,1097.317705,0.00091131,9,1.000000,0.0000,0.000000
54151573,38.51,16.962,54463032.07,3.083762,0,25.24,8548.584534,0.00011698,9,1.000000,0.0000,0.000000
54248949,5.44,7.637,35563387.59,0.001762,0,29.49,5582.073079,0.00017914,9,1.000000,0.0000,0.000000
54358912,79.35,12.985,39413562.07,15.813350,0,23.67,6186.401204,0.00016164,9,1.000000,0.0000,0.000000
54527379,66.30,6.582,10495408.50,2.370532,0,24.06,1647.372233,0.00060703,9,1.000000,0.0000,0.000000
54527450,57.75,14.236,18962936.47,7.326092,0,24.36,2976.445843,0.00033597,9,1.000000,0.0000,0.000000
54528923,17.12,15.594,1431516.66,0.229115,0,27.00,224.692617,0.00445052,9,1.000000,0.0000,0.000000
54529103,97.62,16.265,19942214.76,46.198152,0,23.22,3130.154569,0.00031947,9,1.000000,0.0000,0.000000
54529311,22.06,8.024,1240453.73,0.129698,0,26.45,194.703145,0.00513602,9,1.000000,0.0000,0.000000
54529549,27.64,12.300,1162986.36,0.599693,0,25.96,182.543771,0.00547814,9,1.000000,0.0000,0.000000
54529550,40.51,6.765,850377.39,0.571010,0,25.13,133.476282,0.00749197,9,1.000000,0.0000,0.000000
54529697,209.67,18.068,17940960.28,564.846007,0,21.56,2816.035203,0.00035511,9,1.000000,0.0000,0.000000
3564142,143.07,15.779,2513733.54,136.866665,0,22.39,394.558709,0.00253448,9,1.000000,0.0000,0.000000
3582867,80.08,5.368,40229879.40,2.778429,0,23.65,6314.531376,0.00015836,9,1.000000,0.0000,0.000000
3752720,108.03,13.528,32385533.52,43.311912,0,23.00,5083.273193,0.00019672,9,1.000000,0.0000,0.000000
3752703,176.82,12.026,28214110.96,150.088660,0,21.93,4428.521577,0.00022581,9,1.000000,0.0000,0.000000
3774133,13.60,14.491,46707768.17,0.099158,0,27.50,7331.308770,0.00013640,9,1.000000,0.0000,0.000000
3795061,10.32,19.798,52689144.84,0.080791,0,28.10,8270.153011,0.00012092,9,1.000000,0.0000,0.000000
3841764,108.03,17.428,13274490.28,71.882755,0,23.00,2083.580330,0.00047994,9,1.000000,0.0000,0.000000
3878618,13.85,14.959,47499606.53,0.111668,0,27.46,7455.596693,0.00013413,9,1.000000,0.0000,0.000000
54016947,87.00,12.721,12014186.09,20.006959,0,23.47,1885.761433,0.00053029,9,1.000000,0.0000,0.000000
54279925,30.73,22.686,30220351.99,2.803153,0,25.73,4743.423637,0.00021082,9,1.000000,0.0000,0.000000
54280490,55.15,6.178,13263331.34,1.201652,0,24.46,2081.828809,0.00048035,9,1.000000,0.0000,0.000000
54490134,22.78,6.910,33988821.58,0.105958,0,26.38,5334.927261,0.00018744,9,1.000000,0.0000,0.000000
54524049,149.81,4.610,23363732.62,13.414007,0,22.29,3667.200222,0.00027269,9,1.000000,0.0000,0.000000
54527738,145.73,17.961,29381208.13,187.414877,0,22.35,4611.710583,0.00021684,9,1.000000,0.0000,0.000000
54529106,34.96,12.559,1529528.75,1.264891,0,25.45,240.076714,0.00416534,9,1.000000,0.0000,0.000000
2797455,147.76,15.779,2513733.52,150.764012,0,22.32,394.558707,0.00253448,9,1.000000,0.0000,0.000000
2523809,75.78,7.213,20693899.31,4.249542,0,23.77,3248.139901,0.00030787,9,1.000000,0.0000,0.000000
3182181,81.95,26.655,7943557.08,73.398835,0,23.60,1246.830494,0.00080203,9,1.000000,0.0000,0.000000
3653907,19.66,20.494,54270478.52,0.598920,0,26.70,8518.361092,0.00011739,9,1.000000,0.0000,0.000000
3683472,47.16,12.171,14098102.46,2.915901,0,24.80,2212.855511,0.00045190,9,1.000000,0.0000,0.000000
3735392,192.11,9.260,20013126.54,114.119958,0,21.75,3141.284970,0.00031834,9,1.000000,0.0000,0.000000
54221204,18.60,9.641,71568609.64,0.112301,0,26.82,11233.497040,0.00008902,9,1.000000,0.0000,0.000000
54280290,16.58,30.207,46521884.40,0.780464,0,27.07,7302.132224,0.00013695,9,1.000000,0.0000,0.000000
54440314,125.76,28.746,57029895.27,308.511491,0,22.67,8951.482541,0.00011171,9,1.000000,0.0000,0.000000
54529551,42.22,9.240,12613764.58,1.206454,0,25.04,1979.872011,0.00050508,9,1.000000,0.0000,0.000000
54532560,50.53,10.032,3285092.24,2.437348,0,24.65,515.632121,0.00193937,9,1.000000,0.0000,0.000000
2842527,192.11,9.260,20013126.54,114.119957,0,21.75,3141.284970,0.00031834,9,1.000000,0.0000,0.000000
3829424,32.47,8.415,37611393.87,0.455199,0,25.61,5903.530666,0.00016939,9,1.000000,0.0000,0.000000
3830890,47.16,21.626,68410900.09,9.205822,0,24.80,10737.859063,0.00009313,9,1.000000,0.0000,0.000000
54017163,56.69,18.816,50627538.86,12.111446,0,24.40,7946.560801,0.00012584,9,1.000000,0.0000,0.000000
54076351,9.76,18.051,67749303.51,0.056904,0,28.22,10634.014049,0.00009404,9,1.000000,0.0000,0.000000
54216182,52.91,8.505,15247712.11,2.011215,0,24.55,2393.299656,0.00041783,9,1.000000,0.0000,0.000000
54445454,84.63,12.452,33754501.29,17.643310,0,23.53,5298.148060,0.00018875,9,1.000000,0.0000,0.000000
54524048,147.76,6.396,6142084.63,24.769190,0,22.32,964.069162,0.00103727,9,1.000000,0.0000,0.000000
54532400,209.67,29.544,12394050.70,1510.294913,0,21.56,1945.385450,0.00051404,9,1.000000,0.0000,0.000000
3596097,115.76,5.022,4363318.26,7.342067,0,22.85,684.871804,0.00146013,9,1.000000,0.0000,0.000000
3703538,71.37,7.374,26641284.45,3.711397,0,23.90,4181.648792,0.00023914,9,1.000000,0.0000,0.000000
3728898,160.52,11.260,36483645.23,98.453197,0,22.14,5726.517851,0.00017463,9,1.000000,0.0000,0.000000
3893340,101.28,17.287,32350643.12,58.288156,0,23.14,5077.796754,0.00019694,9,1.000000,0.0000,0.000000
54297620,44.42,16.788,39835582.32,4.635912,0,24.93,6252.642021,0.00015993,9,1.000000,0.0000,0.000000
54528330,86.21,7.510,23412558.14,6.783597,0,23.49,3674.863937,0.00027212,9,1.000000,0.0000,0.000000
54533095,65.09,18.275,6945501.72,17.291073,0,24.10,1090.174498,0.00091728,9,1.000000,0.0000,0.000000
3124996,352.81,5.138,4206591.95,217.603874,1,20.43,660.271849,0.00151453,9,1.000000,0.0000,0.000000
3529624,114.17,20.151,58220493.86,113.423085,0,22.88,9138.360360,0.00010943,9,1.000000,0.0000,0.000000
3703059,9.41,10.160,50055116.20,0.016142,0,28.30,7856.712635,0.00012728,9,1.000000,0.0000,0.000000
3776269,131.08,30.043,71558598.06,381.602742,0,22.58,11231.925609,0.00008903,9,1.000000,0.0000,0.000000
3792427,141.76,2.542,26442634.10,3.455993,0,22.41,4150.468388,0.00024094,9,1.000000,0.0000,0.000000
3797690,188.60,36.929,69973458.47,1717.348188,0,21.79,10983.120150,0.00009105,9,1.000000,0.0000,0.000000
54049794,3.66,9.793,60623372.12,0.000883,0,30.35,9515.519090,0.00010509,9,1.000000,0.0000,0.000000
54216373,31.44,10.871,63781662.31,0.689697,0,25.68,10011.248204,0.00009989,9,1.000000,0.0000,0.000000
2612356,432.06,5.138,4206653.33,399.634247,1,19.99,660.281483,0.00151451,9,1.000000,0.0000,0.000000
54496384,17.36,7.211,58445657.29,0.051065,0,26.97,9173.702290,0.00010901,9,1.000000,0.0000,0.000000
54524505,754.30,17.504,12546337.77,24684.254183,0,18.78,1969.288616,0.00050780,9,1.000000,0.0000,0.000000
54527593,92.37,16.172,15271152.57,38.696015,0,23.34,2396.978900,0.00041719,9,1.000000,0.0000,0.000000
54529554,23.53,9.606,5150344.35,0.225526,0,26.31,808.404388,0.00123700,9,1.000000,0.0000,0.000000
54532954,71.70,24.614,11309651.06,41.926737,0,23.89,1775.176748,0.00056332,9,1.000000,0.0000,0.000000
54533317,41.84,9.882,21103780.71,1.342166,0,25.06,3312.475389,0.00030189,9,1.000000,0.0000,0.000000
2825328,141.76,2.542,26442634.10,3.455993,0,22.41,4150.468388,0.00024094,9,1.000000,0.0000,0.000000
3550117,32.62,9.778,46531564.19,0.623143,0,25.60,7303.651575,0.00013692,9,1.000000,0.0000,0.000000
54016819,8.19,25.184,30897777.07,0.065520,0,28.60,4849.753112,0.00020620,9,1.000000,0.0000,0.000000
54075984,58.28,7.786,11379639.17,2.253186,0,24.34,1786.162167,0.00055986,9,1.000000,0.0000,0.000000
54138707,36.27,10.187,7647451.13,0.929444,0,25.37,1200.353341,0.00083309,9,1.000000,0.0000,0.000000
54199511,338.49,25.803,63086400.39,4846.947472,1,20.52,9902.119038,0.00010099,9,1.000000,0.0000,0.000000
54354970,47.16,23.998,52847252.42,11.336721,0,24.80,8294.969772,0.00012055,9,1.000000,0.0000,0.000000
54527656,70.40,24.331,8031764.47,38.765846,0,23.93,1260.675635,0.00079323,9,1.000000,0.0000,0.000000
54528737,8.12,6.097,366503.77,0.003735,0,28.62,57.526883,0.01738318,9,1.000000,0.0000,0.000000
54529312,87.41,10.057,17016162.91,12.678730,0,23.46,2670.877870,0.00037441,9,1.000000,0.0000,0.000000
54533093,59.09,6.313,13316853.36,1.543979,0,24.31,2090.229691,0.00047842,9,1.000000,0.0000,0.000000
54533420,50.07,4.799,15332152.57,0.542566,0,24.67,2406.553535,0.00041553,9,1.000000,0.0000,0.000000
3564039,41.07,18.071,57292196.41,4.246920,0,25.10,8992.653650,0.00011120,9,1.000000,0.0000,0.000000
3638238,27.14,12.725,49934823.85,0.607328,0,26.00,7837.831400,0.00012759,9,1.000000,0.0000,0.000000
3692289,11.85,7.024,19334957.62,0.015391,0,27.80,3034.838741,0.00032951,9,1.000000,0.0000,0.000000
3892307,163.51,18.178,61372928.72,271.168888,0,22.10,9633.170416,0.00010381,9,1.000000,0.0000,0.000000
54266172,111.57,37.358,67113540.30,363.831869,0,22.93,10534.223873,0.00009493,9,1.000000,0.0000,0.000000
54353707,51.23,25.159,74780501.70,15.977610,0,24.62,11737.639570,0.00008520,9,1.000000,0.0000,0.000000
54354232,69.75,8.991,15715158.84,5.149029,0,23.95,2466.670670,0.00040540,9,1.000000,0.0000,0.000000
54354355,3.80,10.915,46010438.21,0.001225,0,30.27,7221.855001,0.00013847,9,1.000000,0.0000,0.000000
54423141,21.36,11.417,49902919.38,0.238360,0,26.52,7832.823635,0.00012767,9,1.000000,0.0000,0.000000
54495419,44.21,7.557,54824598.93,0.926385,0,24.94,8605.336514,0.00011621,9,1.000000,0.0000,0.000000
54497181,2.64,2.241,18434173.77,0.000017,0,31.06,2893.450600,0.00034561,9,1.000000,0.0000,0.000000
54520181,119.55,9.677,17994123.70,30.035487,0,22.78,2824.379799,0.00035406,9,1.000000,0.0000,0.000000
54524331,37.98,5.253,8748983.30,0.283783,0,25.27,1373.251186,0.00072820,9,1.000000,0.0000,0.000000
54524497,125.18,18.059,25133089.37,120.095389,0,22.68,3944.920635,0.00025349,9,1.000000,0.0000,0.000000
54526041,25.56,12.438,3879002.55,0.484910,0,26.13,608.853013,0.00164243,9,1.000000,0.0000,0.000000
54527290,12.58,6.445,2404331.87,0.015511,0,27.67,377.386888,0.00264980,9,1.000000,0.0000,0.000000
2512245,448.27,18.876,66368739.34,6024.652653,0,19.91,10417.318999,0.00009599,9,1.000000,0.0000,0.000000
3717041,25.91,18.394,53627295.25,1.105273,0,26.10,8417.406255,0.00011880,9,1.000000,0.0000,0.000000
3840784,13.60,16.356,72914609.53,0.126329,0,27.50,11444.766840,0.00008738,9,1.000000,0.0000,0.000000
3989194,34.16,23.426,39462157.34,4.107020,0,25.50,6194.028777,0.00016145,9,1.000000,0.0000,0.000000
54279030,107.53,3.572,58494612.40,2.978502,0,23.01,9181.386344,0.00010892,9,1.000000,0.0000,0.000000
54329622,205.85,8.544,25690182.77,119.512373,0,21.60,4032.362701,0.00024799,9,1.000000,0.0000,0.000000
54353611,15.54,7.832,16403972.55,0.043236,0,27.21,2574.787718,0.00038838,9,1.000000,0.0000,0.000000
54354423,16.81,8.577,1405234.53,0.065578,0,27.04,220.567341,0.00453376,9,1.000000,0.0000,0.000000
54359258,150.50,18.008,1057371.76,207.507297,0,22.28,165.966373,0.00602532,9,1.000000,0.0000,0.000000
54395028,20.87,4.620,23277651.80,0.036426,0,26.57,3653.688872,0.00027370,9,1.000000,0.0000,0.000000
54525739,85.81,9.961,17881984.39,11.767919,0,23.50,2806.778274,0.00035628,9,1.000000,0.0000,0.000000
54525748,40.51,5.867,11651953.83,0.429558,0,25.13,1828.905012,0.00054678,9,1.000000,0.0000,0.000000
2527977,149.12,37.193,74405925.66,861.105263,0,22.30,11678.845653,0.00008562,9,1.000000,0.0000,0.000000
3441092,16.35,7.461,71776455.30,0.045675,0,27.10,11266.120750,0.00008876,9,1.000000,0.0000,0.000000
3713935,132.29,20.700,5610110.70,186.229541,0,22.56,880.569879,0.00113563,9,1.000000,0.0000,0.000000
3740028,24.75,5.272,60969809.49,0.079085,0,26.20,9569.896326,0.00010449,9,1.000000,0.0000,0.000000
3827322,9.85,14.435,23826552.45,0.037407,0,28.20,3739.844992,0.00026739,9,1.000000,0.0000,0.000000
3831212,43.01,15.526,54117496.91,3.599602,0,25.00,8494.348910,0.00011773,9,1.000000,0.0000,0.000000
3989218,24.75,15.947,54497976.07,0.723553,0,26.20,8554.069387,0.00011690,9,1.000000,0.0000,0.000000
54016734,8.58,13.563,61806736.65,0.021819,0,28.50,9701.261442,0.00010308,9,1.000000,0.0000,0.000000
54115835,31.88,6.246,15339115.41,0.237294,0,25.65,2407.646430,0.00041534,9,1.000000,0.0000,0.000000
54342182,25.32,18.471,64392252.34,1.040208,0,26.15,10107.087167,0.00009894,9,1.000000,0.0000,0.000000
54402637,34.80,29.709,55655630.04,6.980876,0,25.46,8735.776180,0.00011447,9,1.000000,0.0000,0.000000
54520804,175.20,10.394,25368529.49,109.070564,0,21.95,3981.875606,0.00025114,9,1.000000,0.0000,0.000000
54524726,717.04,13.956,4150006.36,13478.535247,1,18.89,651.390105,0.00153518,9,1.000000,0.0000,0.000000
54527125,87.41,21.366,17275025.91,57.225669,0,23.46,2711.509326,0.00036880,9,1.000000,0.0000,0.000000
3703885,220.57,5.714,22671461.55,65.755703,0,21.45,3558.540503,0.00028101,9,1.000000,0.0000,0.000000
54016746,62.16,20.790,62187683.30,19.491160,0,24.20,9761.055298,0.00010245,9,1.000000,0.0000,0.000000
54134936,49.15,21.757,62330347.86,10.552174,0,24.71,9783.448103,0.00010221,9,1.000000,0.0000,0.000000
54340154,77.90,5.083,24625585.62,2.292897,0,23.71,3865.262223,0.00025871,9,1.000000,0.0000,0.000000
54380881,3.83,1.379,6940661.31,0.000020,0,30.25,1089.414740,0.00091792,9,1.000000,0.0000,0.000000
54497462,45.45,14.196,39774115.62,3.551804,0,24.88,6242.994132,0.00016018,9,1.000000,0.0000,0.000000
54525113,33.85,5.029,6977300.97,0.184129,0,25.52,1095.165746,0.00091310,9,1.000000,0.0000,0.000000
54526038,43.41,11.938,6639207.25,2.187856,0,24.98,1042.098140,0.00095960,9,1.000000,0.0000,0.000000
2784199,223.64,5.714,22671461.20,68.538352,0,21.42,3558.540449,0.00028101,9,1.000000,0.0000,0.000000
54527294,13.48,8.297,3826118.95,0.031623,0,27.52,600.552339,0.00166513,9,1.000000,0.0000,0.000000
54527449,145.73,13.942,22910542.22,112.914497,0,22.35,3596.066900,0.00027808,9,1.000000,0.0000,0.000000
3152316,113.12,15.388,59053024.91,64.341490,0,22.90,9269.035459,0.00010789,9,1.000000,0.0000,0.000000
3441846,23.63,5.755,36398147.53,0.082083,0,26.30,5713.098027,0.00017504,9,1.000000,0.0000,0.000000
3763283,51.71,14.336,59141956.40,5.333425,0,24.60,9282.994256,0.00010772,9,1.000000,0.0000,0.000000
3892698,10.32,10.547,15749850.38,0.022928,0,28.10,2472.115897,0.00040451,9,1.000000,0.0000,0.000000
54134541,87.81,22.768,71979124.61,65.886030,0,23.45,11297.931975,0.00008851,9,1.000000,0.0000,0.000000
54433733,29.89,17.379,70399452.65,1.514150,0,25.79,11049.984720,0.00009050,9,1.000000,0.0000,0.000000
54525114,45.03,5.331,18382583.71,0.487221,0,24.90,2885.352960,0.00034658,9,1.000000,0.0000,0.000000
54527072,26.89,5.903,2187915.42,0.127130,0,26.02,343.417896,0.00291190,9,1.000000,0.0000,0.000000
2085953,1036.44,18.988,12078251.95,75350.643421,0,18.09,1895.817289,0.00052748,9,1.000000,0.0000,0.000000
